parcel,elevation,ndvi,lai,diseased
"[[504, 658], [505, 662], [530, 656], [529, 652]]",206.87548471715328,-0.3061224387509979,0.02860082074313598,1
"[[529, 652], [530, 656], [556, 651], [555, 647]]",206.69700243794327,-0.2619532862453596,0.041784032873438216,0
"[[555, 647], [556, 651], [581, 645], [580, 641]]",206.66397696167883,-0.1713111540850471,0.07167061167332504,0
"[[580, 641], [581, 645], [609, 639], [608, 635]]",206.54364977384867,-0.049944254557291665,0.1132299019078396,0
"[[394, 669], [395, 673], [420, 667], [419, 663]]",208.2623888001825,-0.19435098745527057,0.06115376335171351,0
"[[419, 663], [420, 667], [445, 661], [444, 657]]",208.09948106751824,-0.1269846449803262,0.07925979206907165,0
"[[444, 657], [445, 661], [471, 655], [470, 651]]",207.69005831866198,-0.24279726055306447,0.03442073062148045,0
"[[470, 651], [471, 655], [496, 649], [495, 645]]",207.26871863594891,-0.2977918360355127,0.028775823784990672,1
"[[495, 645], [496, 649], [521, 643], [520, 639]]",206.99875969434308,-0.32929524888087364,0.02278719157333976,1
"[[520, 639], [521, 643], [547, 637], [546, 633]]",206.9480771346831,-0.1892351231104891,0.058885175448903704,0
"[[546, 633], [547, 637], [572, 632], [571, 628]]",206.87599092371323,-0.11976003646850586,0.08639438819663614,0
"[[571, 628], [572, 632], [597, 626], [596, 622]]",206.57379105839416,-0.12645497041590073,0.08703176507835403,0
"[[596, 622], [597, 626], [625, 620], [624, 616]]",206.35986328125,-0.19218454929377068,0.04457460850479435,0
"[[380, 657], [381, 660], [406, 654], [405, 651]]",208.6134055397727,-0.20555428591641514,0.028887517157193867,0
"[[405, 651], [406, 654], [431, 648], [430, 645]]",208.1863991477273,-0.25272717607130696,0.040655973944771925,0
"[[430, 645], [431, 648], [457, 642], [456, 639]]",207.90417694627192,-0.24118103897362425,0.04884455281597921,0
"[[456, 639], [457, 642], [482, 636], [481, 633]]",207.47084517045454,-0.38497786088423297,0.005273853473254231,2
"[[481, 633], [482, 636], [507, 630], [506, 627]]",207.22210582386364,-0.35082862160422584,0.013111978958890231,2
"[[506, 627], [507, 630], [533, 624], [532, 621]]",207.0934930098684,-0.20488688376097552,0.05714317888889927,0
"[[532, 621], [533, 624], [558, 619], [557, 616]]",206.95434346330276,-0.18668206532796225,0.0554118216027022,0
"[[557, 616], [558, 619], [584, 613], [583, 610]]",206.8889802631579,0.0015900553318492154,0.14251358332106182,0
"[[583, 610], [584, 613], [609, 607], [608, 604]]",206.67961647727273,-0.05038741718639027,0.11056372914562576,0
"[[608, 604], [609, 607], [633, 602], [632, 599]]",206.41834077380952,-0.01121538934253511,0.13189256747745678,0
"[[365, 645], [366, 648], [391, 642], [390, 639]]",208.68148082386364,-0.23750797618519176,0.03622524897459412,0
"[[390, 639], [391, 642], [416, 636], [415, 633]]",208.3827237215909,-0.28080760010885536,0.025888438786256605,1
"[[415, 633], [416, 636], [442, 630], [441, 627]]",208.1027960526316,-0.23711374827793666,0.03009365948972865,0
"[[441, 627], [442, 630], [467, 624], [466, 621]]",207.78650568181817,-0.2619890906594016,0.03448438882911352,0
"[[466, 621], [467, 624], [492, 618], [491, 615]]",207.5163884943182,-0.2584750088778409,0.02851046935394069,0
"[[491, 615], [492, 618], [518, 613], [517, 610]]",207.28693653207964,-0.2462659852694621,0.03637886893265662,0
"[[517, 610], [518, 613], [543, 607], [542, 604]]",207.280078125,-0.05495973464545854,0.10527758048929634,0
"[[542, 604], [543, 607], [568, 601], [567, 598]]",206.96516335227273,-0.12531690508405738,0.07472217914522782,0
"[[567, 598], [568, 601], [594, 595], [593, 592]]",206.75654468201753,-0.10135695364622943,0.08719511567387754,0
"[[593, 592], [594, 595], [619, 589], [618, 586]]",206.3489346590909,-0.2566907535899769,0.03952181288974088,0
"[[618, 586], [619, 589], [641, 585], [640, 582]]",206.38993326822916,-0.01979808097190045,0.13148525681482653,0
"[[350, 633], [351, 637], [376, 631], [375, 627]]",208.907689895073,-0.22028684964145187,0.03852359102563195,0
"[[375, 627], [376, 631], [401, 625], [400, 621]]",208.69807823905109,-0.25331360754305426,0.030462736444571693,0
"[[400, 621], [401, 625], [427, 619], [426, 615]]",208.39519146126761,-0.23903983366404866,0.050236238462520066,0
"[[426, 615], [427, 619], [452, 613], [451, 609]]",207.9982322080292,-0.24863108466653264,0.04658307067868903,0
"[[451, 609], [452, 613], [477, 607], [476, 603]]",207.78470004562044,-0.2477046938708229,0.05195930993223203,0
"[[477, 603], [478, 607], [503, 601], [502, 597]]",207.49284329379563,-0.24784402286305146,0.04898462529006601,0
"[[502, 597], [503, 601], [528, 596], [527, 592]]",207.28558708639707,-0.12542396433213177,0.08535060358824716,0
"[[527, 592], [528, 596], [554, 590], [553, 586]]",206.95359264964787,-0.19754236516818194,0.07238358726544161,0
"[[553, 586], [554, 590], [579, 584], [578, 580]]",206.78997490875912,-0.15665214201983282,0.07536679351299531,0
"[[578, 580], [579, 584], [605, 578], [604, 574]]",206.5221170774648,-0.1538874129174461,0.08298557111771222,0
"[[604, 574], [605, 578], [630, 572], [629, 568]]",206.26756386861314,-0.1817331033594468,0.09608452388357355,0
"[[629, 568], [630, 572], [651, 568], [650, 564]]",206.15169836956522,-0.0920407730236388,0.12299943585007436,0
"[[340, 621], [341, 624], [366, 618], [365, 615]]",209.0596946022727,-0.2076328872540675,0.061384081406957426,0
"[[365, 615], [366, 618], [391, 612], [390, 609]]",208.85452769886365,-0.2273926301435991,0.036698220967062586,0
"[[390, 609], [391, 612], [417, 606], [416, 603]]",208.6434690241228,-0.18662515150762238,0.069949504760602,0
"[[416, 603], [417, 606], [442, 600], [441, 597]]",208.17679332386365,-0.2872584949840199,0.02458146815522233,1
"[[441, 597], [442, 600], [467, 594], [466, 591]]",208.00159801136363,-0.21286399147727272,0.050481141236092195,0
"[[466, 591], [467, 594], [493, 588], [492, 585]]",207.7024054276316,-0.1731557009512918,0.06722239783472117,0
"[[492, 585], [493, 588], [518, 582], [517, 579]]",207.3731711647727,-0.20243727944113993,0.07089193013459477,0
"[[517, 579], [518, 582], [543, 577], [542, 574]]",207.1764442373853,-0.17646937900119358,0.07088633584791111,0
"[[542, 574], [543, 577], [569, 571], [568, 568]]",207.04845120614036,-0.0395614180648536,0.12504693042983045,0
"[[568, 568], [569, 571], [594, 565], [593, 562]]",206.609375,-0.16997839551453198,0.07161621319300282,0
"[[593, 562], [594, 565], [619, 559], [618, 556]]",206.2908203125,-0.21080154072154653,0.05355033801737588,0
"[[619, 556], [620, 559], [645, 553], [644, 550]]",206.06301491477274,-0.2604061762491862,0.036377073940508306,0
"[[644, 550], [645, 553], [661, 551], [660, 547]]",205.9525146484375,-0.15820318460464478,0.0906209343778682,0
"[[329, 607], [330, 611], [355, 605], [354, 601]]",209.07898038321167,-0.25020728391759534,0.02282512526923435,0
"[[354, 601], [355, 605], [380, 599], [379, 595]]",209.0843122718978,-0.19979936363053147,0.03483214899925812,0
"[[379, 595], [380, 599], [406, 593], [405, 589]]",208.78272172095072,-0.20881075177873884,0.05863328762248739,0
"[[405, 589], [406, 593], [431, 587], [430, 583]]",208.33913093065692,-0.3498084075259466,0.010404394465571247,1
"[[430, 583], [431, 587], [456, 581], [455, 577]]",208.11011633211677,-0.28678028078844947,0.036406744536916766,1
"[[456, 577], [457, 581], [482, 576], [481, 572]]",207.750244140625,-0.31828852260813995,0.01732459145716606,1
"[[481, 572], [482, 576], [507, 570], [506, 566]]",207.58680713959853,-0.1788465555976419,0.07426631540504633,0
"[[506, 566], [507, 570], [533, 564], [532, 560]]",207.23195422535213,-0.231086811549227,0.049634667136395416,0
"[[532, 560], [533, 564], [558, 558], [557, 554]]",206.94049384124088,-0.20698683801358633,0.061870351560528135,0
"[[557, 554], [558, 558], [583, 552], [582, 548]]",206.70360971715328,-0.20743078344008503,0.05965732557460053,0
"[[583, 548], [584, 552], [609, 547], [608, 543]]",206.42905560661765,-0.2036142068750718,0.06097830595334569,0
"[[608, 543], [609, 547], [634, 541], [633, 537]]",206.19305999087592,-0.21931269569118528,0.053757493213280536,0
"[[633, 537], [634, 541], [660, 535], [659, 531]]",206.05006602112675,-0.12195401796152894,0.10185333312486979,0
"[[659, 531], [660, 535], [671, 533], [670, 529]]",205.85951450892858,-0.17000610109359499,0.08168261826877707,0
"[[317, 595], [318, 599], [343, 593], [342, 589]]",209.27654539233578,-0.22315363640332744,0.04610359887079957,0
"[[342, 589], [343, 593], [368, 587], [367, 583]]",209.11812842153284,-0.23882630619689496,0.0332988104338514,0
"[[367, 583], [368, 587], [394, 581], [393, 577]]",208.85216769366198,-0.28661324944294675,0.020215948744309604,1
"[[393, 577], [394, 581], [419, 575], [418, 571]]",208.82430428832117,-0.06806128165301155,0.11047539923057845,0
"[[418, 571], [419, 575], [444, 569], [443, 565]]",208.34203923357666,-0.24711678497982723,0.0451106739565375,0
"[[443, 565], [444, 569], [470, 564], [469, 560]]",207.92650155141843,-0.43764092736210386,0.0002626502207476025,2
"[[469, 560], [470, 564], [495, 558], [494, 554]]",207.63010378649636,-0.31212744051522584,0.024559173709732915,1
"[[494, 554], [495, 558], [520, 552], [519, 548]]",207.50922388229927,-0.13597855848424575,0.09109044323989723,0
"[[519, 548], [520, 552], [546, 546], [545, 542]]",207.12897502200704,-0.19844080696643238,0.06043466487049026,0
"[[545, 542], [546, 546], [571, 540], [570, 536]]",206.81536553375912,-0.2379755693323472,0.04216862190101354,0
"[[570, 536], [571, 540], [597, 535], [596, 531]]",206.5620982934397,-0.2189029666548925,0.06059439966814026,0
"[[596, 531], [597, 535], [622, 529], [621, 525]]",206.29122947080293,-0.21963993240805232,0.048573288246745866,0
"[[621, 525], [622, 529], [647, 523], [646, 519]]",206.00873916514598,-0.30705411590798926,0.02474448895143479,1
"[[646, 519], [647, 523], [680, 516], [679, 512]]",205.85145277387642,-0.1582490299524886,0.0775700707608911,0
"[[305, 583], [306, 587], [331, 581], [330, 577]]",209.4189239279197,-0.29796437656178193,0.019950784383129284,1
"[[330, 577], [331, 581], [356, 575], [355, 571]]",209.23996350364965,-0.29043988828305844,0.025132311224643013,1
"[[355, 571], [356, 575], [382, 569], [381, 565]]",208.98537907130282,-0.30108115013609543,0.02122967816788874,1
"[[381, 565], [382, 569], [407, 563], [406, 559]]",208.75142563868613,-0.19926349498607493,0.03563304138435502,0
"[[406, 559], [407, 563], [432, 557], [431, 553]]",208.46376026459853,-0.37961260941776914,0.006227621553722535,2
"[[432, 553], [433, 557], [458, 552], [457, 548]]",208.14171645220588,-0.41838326173670154,0.003100101051122706,2
"[[457, 548], [458, 552], [483, 546], [482, 542]]",207.7639997718978,-0.34915626750272866,0.011636126478670909,1
"[[482, 542], [483, 546], [509, 540], [508, 536]]",207.44847601232394,-0.2784747116857295,0.025484771848945563,0
"[[508, 536], [509, 540], [534, 534], [533, 530]]",207.27748631386862,-0.2386346143834731,0.04404954370601237,0
"[[533, 530], [534, 534], [559, 528], [558, 524]]",206.86822821624088,-0.2545691998335567,0.037109244523293144,0
"[[559, 524], [560, 528], [585, 522], [584, 518]]",206.57883781934308,-0.27005286112318944,0.030148190851175496,0
"[[584, 518], [585, 522], [610, 517], [609, 513]]",206.3665268841912,-0.2490046486925723,0.03480895742098197,0
"[[609, 513], [610, 517], [636, 511], [635, 507]]",206.16719850352112,-0.25917445591517857,0.03647804271253948,0
"[[635, 507], [636, 511], [661, 505], [660, 501]]",205.95817176094891,-0.2593522352330825,0.05300576962647915,0
"[[660, 501], [661, 505], [690, 498], [689, 495]]",205.79130446742957,-0.20216040544106928,0.06251363745546776,0
"[[295, 570], [296, 574], [321, 568], [320, 564]]",209.76571053832117,-0.22136951560404763,0.049590006519585034,0
"[[320, 564], [321, 568], [346, 562], [345, 558]]",209.34561758667883,-0.33889950022977944,0.009260474976908354,1
"[[345, 558], [346, 562], [372, 556], [371, 552]]",209.17585002200704,-0.28211770738874165,0.019835615615465783,1
"[[371, 552], [372, 556], [397, 550], [396, 546]]",208.93943886861314,-0.21705607661494503,0.05256674796184249,0
"[[396, 546], [397, 550], [422, 544], [421, 540]]",208.68715784671534,-0.2772354799158433,0.03681473430330141,0
"[[421, 540], [422, 544], [448, 538], [447, 534]]",208.42308538732394,-0.1703062395677499,0.06836540613581937,0
"[[447, 534], [448, 538], [473, 533], [472, 529]]",208.0752671185662,-0.22217405543607824,0.05108386541000252,0
"[[472, 529], [473, 533], [498, 527], [497, 523]]",207.8860914689781,-0.1308937768866546,0.09025577291109257,0
"[[497, 523], [498, 527], [524, 521], [523, 517]]",207.56991362235917,-0.1547972988074934,0.08087787204805516,0
"[[523, 517], [524, 521], [549, 515], [548, 511]]",207.10124885948906,-0.28597450256347656,0.03179405640273044,1
"[[548, 511], [549, 515], [575, 509], [574, 505]]",206.78680677816902,-0.21414343744730777,0.05153759387268925,0
"[[574, 505], [575, 509], [600, 503], [599, 499]]",206.46638343978103,-0.275649718124501,0.03621140353209567,0
"[[599, 499], [600, 503], [625, 497], [624, 493]]",206.30900718521897,-0.24611251719676666,0.04472929777665362,0
"[[624, 493], [625, 497], [651, 492], [650, 488]]",206.07563164893617,-0.2519664764404297,0.04057537970673822,0
"[[650, 488], [651, 492], [676, 486], [675, 482]]",205.93593179744525,-0.18423806649667246,0.08093695863130017,0
"[[675, 482], [676, 486], [701, 480], [700, 476]]",205.64109546076642,-0.17603377734913545,0.09033310524080812,0
"[[700, 476], [701, 480], [727, 474], [726, 470]]",205.27391890404928,-0.23158003578723316,0.06560044483018135,0
"[[726, 470], [727, 474], [752, 468], [751, 464]]",204.95857093978103,-0.22219717763636235,0.05324046550272684,0
"[[751, 464], [752, 468], [777, 462], [776, 458]]",204.36168453467153,-0.3636186387803819,0.011769798564528474,2
"[[776, 458], [777, 462], [803, 456], [802, 452]]",203.82091769366198,-0.4481221319923938,0.0008960097047828597,2
"[[802, 452], [803, 456], [828, 451], [827, 447]]",203.3544921875,-0.4361058964448817,0.000565500524250263,2
"[[827, 447], [828, 451], [854, 445], [853, 441]]",203.21481624119718,-0.18089757067091922,0.05109511282317693,0
"[[853, 441], [854, 445], [879, 439], [878, 435]]",202.93109888229927,-0.21101902512943044,0.04932838302728752,0
"[[878, 435], [879, 439], [904, 433], [903, 429]]",202.75721373175182,-0.1874600570567333,0.06958614058204333,0
"[[903, 429], [904, 433], [937, 426], [936, 422]]",202.41193381320224,-0.28712209065755206,0.03185455846801298,1
"[[285, 557], [286, 561], [311, 555], [310, 551]]",209.84104128649636,-0.2512798309326172,0.037268380690927055,0
"[[310, 551], [311, 555], [336, 549], [335, 545]]",209.74736256843065,-0.1336694007372334,0.08003736134944131,0
"[[335, 545], [336, 549], [362, 543], [361, 539]]",209.42524482834506,-0.2123721237723709,0.0450616524899143,0
"[[361, 539], [362, 543], [387, 537], [386, 533]]",209.1470403740876,-0.2292231121202455,0.047217137308541234,0
"[[386, 533], [387, 537], [412, 531], [411, 527]]",208.94055086678833,-0.14303463566912353,0.07094870055730733,0
"[[411, 527], [412, 531], [438, 526], [437, 522]]",208.91450576241135,0.027281158311026437,0.15537930912136177,0
"[[437, 522], [438, 526], [463, 520], [462, 516]]",208.58923072536496,0.09001154099067632,0.18993872307010393,0
"[[462, 516], [463, 520], [488, 514], [487, 510]]",208.04470802919707,-0.0994454056677157,0.1131044609427316,0
"[[488, 510], [489, 514], [514, 508], [513, 504]]",207.8092638001825,-0.028343985550595027,0.1396240770660991,0
"[[513, 504], [514, 508], [539, 502], [538, 498]]",207.46860743613138,-0.11420566895428826,0.09494103018460064,0
"[[538, 498], [539, 502], [565, 497], [564, 493]]",207.06053302304966,-0.17317462136559453,0.07106515914187145,0
"[[564, 493], [565, 497], [590, 491], [589, 487]]",206.82416172445255,-0.1387077108786924,0.08639334441912035,0
"[[589, 487], [590, 491], [615, 485], [614, 481]]",206.40255759580293,-0.23908726490327042,0.053961675573072,0
"[[614, 481], [615, 485], [641, 479], [640, 475]]",206.28316186179578,-0.14123857105877383,0.08836300233839325,0
"[[640, 475], [641, 479], [666, 473], [665, 469]]",206.09159728558393,-0.09898394563772382,0.11407941270524964,0
"[[665, 469], [666, 473], [691, 468], [690, 464]]",205.89675723805146,-0.07356344152379919,0.12168077428385461,0
"[[691, 464], [692, 468], [717, 462], [716, 458]]",205.69710880474452,-0.024698010326301964,0.14591618588642627,0
"[[716, 458], [717, 462], [742, 456], [741, 452]]",205.1108861770073,-0.26364219275704265,0.052925273857195344,0
"[[741, 452], [742, 456], [768, 450], [767, 446]]",204.68968694982394,-0.20531272888183594,0.05013515613419505,0
"[[767, 446], [768, 450], [793, 444], [792, 440]]",204.03163492244525,-0.32213559115890167,0.013459153139729447,1
"[[792, 440], [793, 444], [818, 439], [817, 435]]",203.55508961397058,-0.3280126347261317,0.011956622811575827,1
"[[817, 435], [818, 439], [844, 433], [843, 429]]",203.16099526848592,-0.3706738086456948,0.012065954725589158,2
"[[843, 429], [844, 433], [869, 427], [868, 423]]",202.9114393248175,-0.30530308632955067,0.03942364730050268,1
"[[868, 423], [869, 427], [894, 421], [893, 417]]",202.89826642335765,-0.15188301310819738,0.07548608698347065,0
"[[894, 417], [895, 421], [920, 415], [919, 411]]",202.64694057937956,-0.0932704007184064,0.10353894168111695,0
"[[919, 411], [920, 415], [937, 412], [936, 408]]",202.38873420877658,-0.20307953461356784,0.06563203231500013,0
"[[272, 545], [273, 549], [298, 543], [297, 539]]",209.9947679060219,-0.36200851552626667,0.005960309084407528,2
"[[297, 539], [298, 543], [323, 537], [322, 533]]",209.82567290145985,-0.23623506866232322,0.05491902249462707,0
"[[322, 533], [323, 537], [349, 531], [348, 527]]",209.52772887323943,-0.20504203312833544,0.06138505026880389,0
"[[348, 527], [349, 531], [374, 525], [373, 521]]",209.25136861313868,-0.24374486439263643,0.03349219521680587,0
"[[373, 521], [374, 525], [399, 519], [398, 515]]",209.01896099452554,-0.26220394050987966,0.035439874434884,0
"[[398, 515], [399, 519], [425, 513], [424, 509]]",208.88938710387325,-0.1283632063529861,0.09836917758820703,0
"[[424, 509], [425, 513], [450, 508], [449, 504]]",208.7282284007353,-0.03768994527704576,0.127617743113231,0
"[[449, 504], [450, 508], [475, 502], [474, 498]]",208.24126083485402,-0.10526865938284101,0.09983701511562201,0
"[[474, 498], [475, 502], [501, 496], [500, 492]]",207.85469850352112,-0.19439210282995345,0.060689684425137266,0
"[[500, 492], [501, 496], [526, 490], [525, 486]]",207.54814381843065,-0.1904236730867929,0.07283773757904985,0
"[[525, 486], [526, 490], [551, 484], [550, 480]]",207.2423728330292,-0.16758289056665757,0.06994823733661899,0
"[[550, 480], [551, 484], [577, 478], [576, 474]]",206.80756216989437,-0.2614501630756217,0.03507712286020022,0
"[[576, 474], [577, 478], [602, 473], [601, 469]]",206.52921070772058,-0.2730208845699535,0.046572396225888296,0
"[[601, 469], [602, 473], [627, 467], [626, 463]]",206.27084283759123,-0.3209254132570141,0.025914011604392155,1
"[[626, 463], [627, 467], [653, 461], [652, 457]]",206.0665850572183,-0.29632087492607007,0.04268257935054211,1
"[[652, 457], [653, 461], [678, 455], [677, 451]]",205.89160869069343,-0.178552530107707,0.07350147837496764,0
"[[677, 451], [678, 455], [703, 449], [702, 445]]",205.5911695939781,-0.19351834409377155,0.07601414025815624,0
"[[702, 445], [703, 449], [729, 443], [728, 439]]",205.14852002640845,-0.3250125885009766,0.021718042990638464,1
"[[728, 439], [729, 443], [754, 438], [753, 434]]",204.92569508272058,-0.23249798527470342,0.04512717330761742,0
"[[753, 434], [754, 438], [780, 432], [779, 428]]",204.29893816021126,-0.383292319069446,0.00629625374468581,2
"[[779, 428], [780, 432], [805, 426], [804, 422]]",203.76029311131387,-0.3296381818117016,0.005480931501233854,1
"[[804, 422], [805, 426], [830, 420], [829, 416]]",203.28008097627736,-0.3144680496549954,0.006597773922673103,1
"[[829, 416], [830, 420], [856, 414], [855, 410]]",203.09079280369718,-0.27366860031236145,0.02424512682016101,0
"[[855, 410], [856, 414], [881, 408], [880, 404]]",202.78507071167883,-0.3556418871357493,0.011865862995649292,2
"[[880, 404], [881, 408], [906, 402], [905, 398]]",202.50185333029196,-0.3642793084583143,0.0073759786193658625,2
"[[905, 398], [906, 402], [937, 396], [936, 392]]",202.24001216317365,-0.3405723571777344,0.010524915299510903,1
"[[259, 533], [260, 537], [285, 531], [284, 527]]",210.46453010948906,-0.18604640399708466,0.06547154645084081,0
"[[284, 527], [285, 531], [310, 525], [309, 521]]",210.11313868613138,-0.15303700110491583,0.07938481120117409,0
"[[309, 521], [310, 525], [336, 519], [335, 515]]",209.90677266725353,-0.07244758741229984,0.11723307306256342,0
"[[335, 515], [336, 519], [361, 513], [360, 509]]",209.47289860857666,-0.208261698701956,0.05453087776379432,0
"[[360, 509], [361, 513], [386, 507], [385, 503]]",209.31711906934308,-0.16096701239147326,0.06583585659475527,0
"[[385, 503], [386, 507], [412, 501], [411, 497]]",208.8811894806338,-0.24496252877371652,0.0380532924756378,0
"[[411, 497], [412, 501], [437, 496], [436, 492]]",208.8276798023897,-0.06765734971459232,0.1139424294480083,0
"[[436, 492], [437, 496], [462, 490], [461, 486]]",208.3869040830292,-0.12584341007427577,0.09177002973879553,0
"[[461, 486], [462, 490], [488, 484], [487, 480]]",208.0363116197183,-0.14975848668058153,0.07305943366752746,0
"[[487, 480], [488, 484], [513, 478], [512, 474]]",207.7210310218978,-0.1958691116667142,0.06886884088873566,0
"[[512, 474], [513, 478], [538, 472], [537, 468]]",207.4778455748175,-0.118089968270629,0.10104101700185125,0
"[[537, 468], [538, 472], [564, 466], [563, 462]]",206.94206646126761,-0.2787367055113886,0.028734918776831254,0
"[[563, 462], [564, 466], [589, 460], [588, 456]]",206.70373802463504,-0.2186240175344648,0.051951658998905206,0
"[[588, 456], [589, 460], [614, 455], [613, 451]]",206.42705939797793,-0.2496429725929543,0.042422510228241235,0
"[[614, 451], [615, 455], [640, 449], [639, 445]]",206.15542312956205,-0.25681310500541743,0.04699445157794803,0
"[[639, 445], [640, 449], [665, 443], [664, 439]]",206.12019559762774,-0.11581878244441791,0.1033723302054755,0
"[[664, 439], [665, 443], [691, 437], [690, 433]]",205.75594190140845,-0.19912563914984044,0.07692409252720694,0
"[[690, 433], [691, 437], [716, 431], [715, 427]]",205.44656706204378,-0.1760338414324461,0.07909964757449069,0
"[[715, 427], [716, 431], [741, 425], [740, 421]]",205.19474224452554,-0.20078033559462605,0.04890262533230215,0
"[[740, 421], [741, 425], [767, 420], [766, 416]]",204.58513408687944,-0.35807283550289504,0.0021518973143595257,2
"[[766, 416], [767, 420], [792, 414], [791, 410]]",204.03033759124088,-0.3855334093970974,0.004301201082226829,2
"[[791, 410], [792, 414], [817, 408], [816, 404]]",203.52827041514598,-0.33845080076342954,0.004689875461628223,1
"[[816, 404], [817, 408], [843, 402], [842, 398]]",203.11501430457747,-0.3347555931578291,0.011888840317818063,1
"[[842, 398], [843, 402], [868, 396], [867, 392]]",202.84434876824818,-0.3594334177727247,0.011090924027850124,2
"[[867, 392], [868, 396], [893, 390], [892, 386]]",202.5735914689781,-0.3695747208421248,0.00922958028160422,2
"[[892, 386], [893, 390], [919, 384], [918, 380]]",202.37849361795776,-0.3396247701441988,0.005348516504589368,1
"[[918, 380], [919, 384], [932, 382], [931, 378]]",202.22747217465752,-0.40369266353241384,0.0,2
"[[250, 520], [251, 523], [276, 517], [275, 514]]",210.88512073863637,-0.1312685879794034,0.09049560305261971,0
"[[275, 514], [276, 517], [301, 511], [300, 508]]",210.4221768465909,-0.131213485647779,0.08524923026659433,0
"[[300, 508], [301, 511], [327, 505], [326, 502]]",210.02062774122808,-0.1353251808568051,0.0701619255523116,0
"[[326, 502], [327, 505], [352, 499], [351, 496]]",209.63911576704547,-0.2432417782870206,0.043852684104881544,0
"[[351, 496], [352, 499], [377, 493], [376, 490]]",209.431640625,-0.13131426897915927,0.07550931048825525,0
"[[376, 490], [377, 493], [403, 487], [402, 484]]",209.1604646381579,-0.13884605137647782,0.06342787176667813,0
"[[402, 484], [403, 487], [428, 482], [427, 479]]",208.71590094610093,-0.15085104846079414,0.06166301452887863,0
"[[427, 479], [428, 482], [453, 476], [452, 473]]",208.49572088068183,-0.17903778769753195,0.05800547282925718,0
"[[452, 473], [453, 476], [479, 470], [478, 467]]",208.01583059210526,-0.24547340595616704,0.03349791646705592,0
"[[478, 467], [479, 470], [504, 464], [503, 461]]",207.77723721590908,-0.18734096180308948,0.05110657960127901,0
"[[503, 461], [504, 464], [530, 458], [529, 455]]",207.44781387061403,-0.25550783207986205,0.034351788600310434,0
"[[529, 455], [530, 458], [555, 452], [554, 449]]",207.1327237215909,-0.282315410267223,0.030661840412532424,1
"[[554, 449], [555, 452], [580, 446], [579, 443]]",206.80063920454546,-0.2279375058795334,0.042014620677122465,0
"[[579, 443], [580, 446], [606, 441], [605, 438]]",206.44576189159292,-0.2758964943674813,0.03665885334717557,0
"[[605, 438], [606, 441], [631, 435], [630, 432]]",206.32389914772727,-0.23842291398481888,0.04204026909876585,0
"[[630, 432], [631, 435], [656, 429], [655, 426]]",206.1185546875,-0.12239187413995917,0.08488795211498364,0
"[[655, 426], [656, 429], [682, 423], [681, 420]]",205.85754180372808,-0.16338768339993662,0.0865649685935301,0
"[[681, 420], [682, 423], [707, 417], [706, 414]]",205.52404119318183,-0.18407488736239347,0.0663066998810472,0
"[[706, 414], [707, 417], [732, 411], [731, 408]]",205.273828125,-0.24117691733620383,0.04041160213683824,0
"[[731, 408], [732, 411], [758, 406], [757, 403]]",204.7627385232301,-0.3126730578286307,0.006805534688486468,1
